game_id,game_date,season,team_id,team_abbr,matchup,win_loss,points,fg_pct,ft_pct,fg3_pct,assists,rebounds,steals,blocks,turnovers,plus_minus,is_home,opponent_abbr,win
0022200825,2023-02-08,2022-23,1610612748,MIA,MIA vs. IND,W,116,0.468,0.923,0.316,21,48,7,3,11,5.0,1,IND,1
0022200829,2023-02-08,2022-23,1610612742,DAL,DAL @ LAC,W,110,0.526,0.647,0.486,26,44,7,6,18,6.0,0,LAC,1
0022200817,2023-02-07,2022-23,1610612756,PHX,PHX @ BKN,W,116,0.467,0.75,0.29,31,48,10,4,15,4.0,0,BKN,1
0022200820,2023-02-07,2022-23,1610612750,MIN,MIN @ DEN,L,112,0.471,0.846,0.286,24,36,6,7,17,-34.0,0,DEN,0
0022200820,2023-02-07,2022-23,1610612743,DEN,DEN vs. MIN,W,146,0.624,0.773,0.481,44,44,12,5,10,34.0,1,MIN,1
0022200821,2023-02-07,2022-23,1610612760,OKC,OKC @ LAL,W,133,0.521,0.9,0.5,32,37,12,2,12,3.0,0,LAL,1
0022200816,2023-02-07,2022-23,1610612752,NYK,NYK @ ORL,W,102,0.457,0.684,0.349,21,43,6,2,10,4.0,0,ORL,1
0022200815,2023-02-06,2022-23,1610612749,MIL,MIL @ POR,W,127,0.54,0.81,0.381,27,55,4,2,14,19.0,0,POR,1
0022200809,2023-02-06,2022-23,1610612739,CLE,CLE @ WAS,W,114,0.564,0.7,0.414,26,43,9,6,16,23.0,0,WAS,1
0022200814,2023-02-06,2022-23,1610612760,OKC,OKC @ GSW,L,114,0.484,0.714,0.344,21,36,8,3,11,-27.0,0,GSW,0
0022200813,2023-02-06,2022-23,1610612742,DAL,DAL @ UTA,W,124,0.466,0.871,0.385,26,49,6,4,13,13.0,0,UTA,1
0022200808,2023-02-06,2022-23,1610612738,BOS,BOS @ DET,W,111,0.47,0.81,0.432,25,51,2,5,11,12.0,0,DET,1
0022200804,2023-02-05,2022-23,1610612752,NYK,NYK vs. PHI,W,108,0.43,0.718,0.333,21,49,5,1,9,11.0,1,PHI,1
0022200803,2023-02-05,2022-23,1610612739,CLE,CLE @ IND,W,122,0.523,0.938,0.405,33,46,7,5,12,19.0,0,IND,1
0022200806,2023-02-05,2022-23,1610612743,DEN,DEN @ MIN,L,98,0.479,0.774,0.24,19,37,6,5,21,-30.0,0,MIN,0
0022200806,2023-02-05,2022-23,1610612750,MIN,MIN vs. DEN,W,128,0.552,0.733,0.37,33,34,7,3,11,30.0,1,DEN,1
0022200797,2023-02-04,2022-23,1610612748,MIA,MIA @ MIL,L,115,0.446,0.81,0.258,23,44,9,2,7,-8.0,0,MIL,0
0022200800,2023-02-04,2022-23,1610612742,DAL,DAL @ GSW,L,113,0.459,0.778,0.35,22,39,9,1,14,-6.0,0,GSW,0
0022200794,2023-02-04,2022-23,1610612756,PHX,PHX @ DET,W,116,0.56,0.677,0.478,34,46,10,2,16,16.0,0,DET,1
0022200799,2023-02-04,2022-23,1610612760,OKC,OKC vs. HOU,W,153,0.577,0.87,0.457,39,42,11,6,8,32.0,1,HOU,1
0022200797,2023-02-04,2022-23,1610612749,MIL,MIL vs. MIA,W,123,0.523,0.607,0.35,23,51,6,4,12,8.0,1,MIA,1
0022200795,2023-02-04,2022-23,1610612752,NYK,NYK vs. LAC,L,128,0.479,0.769,0.45,30,46,6,3,10,-6.0,1,LAC,0
0022200801,2023-02-04,2022-23,1610612743,DEN,DEN vs. ATL,W,128,0.505,0.85,0.395,32,48,14,6,12,20.0,1,ATL,1
0022200790,2023-02-03,2022-23,1610612750,MIN,MIN vs. ORL,L,120,0.46,0.857,0.364,21,41,7,7,20,-7.0,1,ORL,0
0022200788,2023-02-03,2022-23,1610612738,BOS,BOS vs. PHX,L,94,0.387,0.839,0.263,18,43,5,3,14,-12.0,1,PHX,0
0022200788,2023-02-03,2022-23,1610612756,PHX,PHX @ BOS,W,106,0.432,0.857,0.375,28,53,6,6,8,12.0,0,BOS,1
0022200779,2023-02-02,2022-23,1610612739,CLE,CLE vs. MEM,W,128,0.538,0.727,0.483,33,41,12,7,15,15.0,1,MEM,1
0022200780,2023-02-02,2022-23,1610612752,NYK,NYK vs. MIA,W,106,0.482,0.778,0.333,25,44,8,0,17,2.0,1,MIA,1
0022200784,2023-02-02,2022-23,1610612749,MIL,MIL vs. LAC,W,106,0.433,0.704,0.243,16,53,2,0,10,1.0,1,LAC,1
0022200780,2023-02-02,2022-23,1610612748,MIA,MIA @ NYK,L,104,0.448,0.813,0.361,24,33,8,3,10,-2.0,0,NYK,0
0022200782,2023-02-02,2022-23,1610612742,DAL,DAL vs. NOP,W,111,0.435,0.793,0.341,16,36,10,3,8,5.0,1,NOP,1
0022200783,2023-02-02,2022-23,1610612743,DEN,DEN vs. GSW,W,134,0.567,0.762,0.457,35,38,10,2,11,17.0,1,GSW,1
0022200773,2023-02-01,2022-23,1610612760,OKC,OKC @ HOU,L,106,0.369,0.818,0.279,22,52,11,6,10,-6.0,0,HOU,0
0022200777,2023-02-01,2022-23,1610612756,PHX,PHX vs. ATL,L,100,0.407,0.839,0.143,22,44,8,4,16,-32.0,1,ATL,0
0022200772,2023-02-01,2022-23,1610612738,BOS,BOS vs. BKN,W,139,0.576,0.7,0.481,28,57,4,4,10,43.0,1,BKN,1
0022200774,2023-02-01,2022-23,1610612750,MIN,MIN vs. GSW,W,119,0.434,0.542,0.28,26,53,5,7,11,5.0,1,GSW,1
0022200764,2023-01-31,2022-23,1610612748,MIA,MIA @ CLE,W,100,0.436,0.72,0.452,21,45,7,3,13,3.0,0,CLE,1
0022200764,2023-01-31,2022-23,1610612739,CLE,CLE vs. MIA,L,97,0.482,0.5,0.275,32,39,9,6,13,-3.0,1,MIA,0
0022200765,2023-01-31,2022-23,1610612752,NYK,NYK vs. LAL,L,123,0.449,0.875,0.206,27,45,6,3,9,-6.0,1,LAL,0
0022200767,2023-01-31,2022-23,1610612749,MIL,MIL vs. CHA,W,124,0.41,0.852,0.341,18,66,7,8,12,9.0,1,CHA,1
0022200768,2023-01-31,2022-23,1610612743,DEN,DEN vs. NOP,W,122,0.494,0.833,0.444,33,44,7,3,18,9.0,1,NOP,1
0022200761,2023-01-30,2022-23,1610612742,DAL,DAL vs. DET,W,111,0.494,0.697,0.294,17,40,6,1,10,6.0,1,DET,1
0022200758,2023-01-30,2022-23,1610612750,MIN,MIN vs. SAC,L,111,0.467,0.52,0.308,26,49,7,3,18,-7.0,1,SAC,0
0022200759,2023-01-30,2022-23,1610612760,OKC,OKC vs. GSW,L,120,0.495,0.85,0.458,23,43,10,4,16,-8.0,1,GSW,0
0022200762,2023-01-30,2022-23,1610612756,PHX,PHX vs. TOR,W,114,0.494,0.81,0.393,28,42,10,4,12,8.0,1,TOR,1
0022200755,2023-01-29,2022-23,1610612749,MIL,MIL vs. NOP,W,135,0.552,0.6,0.395,27,57,7,4,11,25.0,1,NOP,1
0022200752,2023-01-29,2022-23,1610612748,MIA,MIA @ CHA,L,117,0.484,0.739,0.323,26,36,11,0,10,-5.0,0,CHA,0
0022200754,2023-01-29,2022-23,1610612739,CLE,CLE vs. LAC,W,122,0.564,0.737,0.606,35,35,9,7,10,23.0,1,LAC,1
0022200741,2023-01-28,2022-23,1610612743,DEN,DEN @ PHI,L,119,0.543,0.85,0.412,28,36,6,6,14,-7.0,0,PHI,0
0022200749,2023-01-28,2022-23,1610612738,BOS,BOS vs. LAL,W,125,0.464,0.872,0.325,18,46,8,9,12,3.0,1,LAL,1
0022200746,2023-01-28,2022-23,1610612750,MIN,MIN vs. SAC,W,117,0.525,0.762,0.459,25,44,5,2,19,7.0,1,SAC,1
0022200750,2023-01-28,2022-23,1610612742,DAL,DAL @ UTA,L,100,0.438,0.706,0.391,26,31,7,3,14,-8.0,0,UTA,0
0022200742,2023-01-28,2022-23,1610612752,NYK,NYK @ BKN,L,115,0.511,0.789,0.357,19,45,4,4,10,-7.0,0,BKN,0
0022200748,2023-01-28,2022-23,1610612756,PHX,PHX @ SAS,W,128,0.485,0.769,0.333,31,52,7,6,9,10.0,0,SAS,1
0022200736,2023-01-27,2022-23,1610612749,MIL,MIL @ IND,W,141,0.531,0.613,0.419,32,50,11,3,16,10.0,0,IND,1
0022200739,2023-01-27,2022-23,1610612760,OKC,OKC vs. CLE,W,112,0.526,0.88,0.556,19,46,5,2,14,12.0,1,CLE,1
0022200737,2023-01-27,2022-23,1610612750,MIN,MIN vs. MEM,W,111,0.512,0.667,0.371,31,45,12,6,19,11.0,1,MEM,1
0022200739,2023-01-27,2022-23,1610612739,CLE,CLE @ OKC,L,100,0.443,0.778,0.276,27,37,9,5,10,-12.0,0,OKC,0
0022200738,2023-01-27,2022-23,1610612748,MIA,MIA vs. ORL,W,110,0.459,0.846,0.303,28,37,9,3,11,5.0,1,ORL,1
0022200730,2023-01-26,2022-23,1610612738,BOS,BOS vs. NYK,L,117,0.41,0.826,0.348,22,54,4,4,13,-3.0,1,NYK,0
0022200734,2023-01-26,2022-23,1610612742,DAL,DAL @ PHX,W,99,0.429,0.714,0.382,20,43,3,3,7,4.0,0,PHX,1
0022200734,2023-01-26,2022-23,1610612756,PHX,PHX vs. DAL,L,95,0.407,0.75,0.406,24,50,4,6,7,-4.0,1,DAL,0
0022200733,2023-01-26,2022-23,1610612739,CLE,CLE @ HOU,W,113,0.46,0.818,0.417,29,36,12,4,9,18.0,0,HOU,1
0022200730,2023-01-26,2022-23,1610612752,NYK,NYK @ BOS,W,120,0.458,0.826,0.342,17,50,5,5,8,3.0,0,BOS,1
0022200723,2023-01-25,2022-23,1610612743,DEN,DEN @ MIL,L,99,0.392,0.75,0.324,21,51,9,5,19,-8.0,0,MIL,0
0022200723,2023-01-25,2022-23,1610612749,MIL,MIL vs. DEN,W,107,0.474,0.714,0.433,16,49,11,7,22,8.0,1,DEN,1
0022200724,2023-01-25,2022-23,1610612750,MIN,MIN @ NOP,W,111,0.488,0.714,0.379,23,36,8,5,9,9.0,0,NOP,1
0022200725,2023-01-25,2022-23,1610612760,OKC,OKC vs. ATL,L,132,0.52,0.688,0.441,31,37,12,2,11,-5.0,1,ATL,0
0022200714,2023-01-24,2022-23,1610612738,BOS,BOS @ MIA,L,95,0.432,0.778,0.313,21,44,5,6,17,-3.0,0,MIA,0
0022200718,2023-01-24,2022-23,1610612756,PHX,PHX vs. CHA,W,128,0.5,0.923,0.564,38,55,3,10,17,31.0,1,CHA,1
0022200714,2023-01-24,2022-23,1610612748,MIA,MIA vs. BOS,W,98,0.362,0.783,0.364,21,51,7,2,7,3.0,1,BOS,1
0022200717,2023-01-24,2022-23,1610612742,DAL,DAL vs. WAS,L,126,0.528,0.846,0.333,24,38,6,2,9,-1.0,1,WAS,0
0022200716,2023-01-24,2022-23,1610612743,DEN,DEN @ NOP,W,99,0.488,0.769,0.333,27,34,8,5,12,1.0,0,NOP,1
0022200715,2023-01-24,2022-23,1610612752,NYK,NYK vs. CLE,W,105,0.493,0.667,0.515,25,42,4,3,15,2.0,1,CLE,1
0022200715,2023-01-24,2022-23,1610612739,CLE,CLE @ NYK,L,103,0.46,0.688,0.364,29,41,8,4,10,-2.0,0,NYK,0
0022200709,2023-01-23,2022-23,1610612750,MIN,MIN @ HOU,L,114,0.451,0.727,0.381,19,41,8,7,19,-5.0,0,HOU,0
0022200707,2023-01-23,2022-23,1610612738,BOS,BOS @ ORL,L,98,0.434,0.727,0.391,24,37,5,4,18,-15.0,0,ORL,0
0022200706,2023-01-23,2022-23,1610612749,MIL,MIL @ DET,W,150,0.561,0.708,0.442,38,50,11,6,18,20.0,0,DET,1
0022200701,2023-01-22,2022-23,1610612742,DAL,DAL vs. LAC,L,98,0.438,0.577,0.371,15,38,3,3,10,-14.0,1,LAC,0
0022200703,2023-01-22,2022-23,1610612756,PHX,PHX vs. MEM,W,112,0.443,0.84,0.371,25,40,10,5,16,2.0,1,MEM,1
0022200702,2023-01-22,2022-23,1610612743,DEN,DEN vs. OKC,L,99,0.439,0.515,0.357,22,42,7,5,9,-2.0,1,OKC,0
0022200702,2023-01-22,2022-23,1610612760,OKC,OKC @ DEN,W,101,0.449,0.875,0.269,21,50,4,5,8,2.0,0,DEN,1
0022200699,2023-01-22,2022-23,1610612748,MIA,MIA vs. NOP,W,100,0.438,0.815,0.235,17,42,16,1,21,4.0,1,NOP,1
0022200700,2023-01-22,2022-23,1610612752,NYK,NYK @ TOR,L,116,0.488,0.692,0.439,30,47,4,4,16,-9.0,0,TOR,0
0022200696,2023-01-21,2022-23,1610612750,MIN,MIN vs. HOU,W,113,0.458,0.833,0.415,20,30,12,9,11,9.0,1,HOU,1
0022200695,2023-01-21,2022-23,1610612739,CLE,CLE vs. MIL,W,114,0.558,0.647,0.318,33,41,9,3,9,12.0,1,MIL,1
0022200695,2023-01-21,2022-23,1610612749,MIL,MIL @ CLE,L,102,0.453,0.909,0.359,24,36,3,6,14,-12.0,0,CLE,0
0022200692,2023-01-21,2022-23,1610612738,BOS,BOS @ TOR,W,106,0.447,0.933,0.457,25,41,9,8,15,2.0,0,TOR,1
0022200697,2023-01-21,2022-23,1610612756,PHX,PHX vs. IND,W,112,0.418,0.686,0.387,27,55,9,8,15,5.0,1,IND,1
0022200686,2023-01-20,2022-23,1610612748,MIA,MIA @ DAL,L,90,0.478,0.741,0.2,15,39,3,1,15,-25.0,0,DAL,0
0022200691,2023-01-20,2022-23,1610612760,OKC,OKC @ SAC,L,113,0.484,0.636,0.4,21,36,4,1,9,-5.0,0,SAC,0
0022200688,2023-01-20,2022-23,1610612743,DEN,DEN vs. IND,W,134,0.614,0.692,0.5,38,38,16,4,16,23.0,1,IND,1
0022200686,2023-01-20,2022-23,1610612742,DAL,DAL vs. MIA,W,115,0.463,0.821,0.474,21,37,7,1,10,25.0,1,MIA,1
0022200685,2023-01-20,2022-23,1610612739,CLE,CLE vs. GSW,L,114,0.5,0.842,0.424,24,35,7,8,15,-6.0,1,GSW,0
0022200684,2023-01-20,2022-23,1610612752,NYK,NYK @ ATL,L,124,0.59,0.765,0.433,27,34,5,3,12,-15.0,0,ATL,0
0022200680,2023-01-19,2022-23,1610612750,MIN,MIN vs. TOR,W,128,0.506,0.913,0.425,31,37,12,5,15,2.0,1,TOR,1
0022200681,2023-01-19,2022-23,1610612756,PHX,PHX vs. BKN,W,117,0.459,0.683,0.393,30,49,4,3,16,5.0,1,BKN,1
0022200679,2023-01-19,2022-23,1610612738,BOS,BOS vs. GSW,W,121,0.398,0.733,0.317,21,63,10,5,17,3.0,1,GSW,1
0022200673,2023-01-18,2022-23,1610612748,MIA,MIA @ NOP,W,124,0.532,0.75,0.343,37,43,11,2,9,26.0,0,NOP,1
0022200672,2023-01-18,2022-23,1610612739,CLE,CLE @ MEM,L,114,0.512,0.667,0.457,29,47,4,7,16,-1.0,0,MEM,0
0022200676,2023-01-18,2022-23,1610612743,DEN,DEN vs. MIN,W,122,0.529,0.75,0.381,27,34,10,2,14,4.0,1,MIN,1
0022200669,2023-01-18,2022-23,1610612752,NYK,NYK vs. WAS,L,105,0.417,0.667,0.269,14,49,9,4,9,-11.0,1,WAS,0
0022200674,2023-01-18,2022-23,1610612760,OKC,OKC vs. IND,W,126,0.505,0.762,0.421,41,42,12,7,17,20.0,1,IND,1
0022200670,2023-01-18,2022-23,1610612742,DAL,DAL vs. ATL,L,122,0.524,0.75,0.381,26,31,5,3,16,-8.0,1,ATL,0
0022200676,2023-01-18,2022-23,1610612750,MIN,MIN @ DEN,L,118,0.519,0.786,0.375,26,36,6,10,17,-4.0,0,DEN,0
0022200665,2023-01-17,2022-23,1610612749,MIL,MIL vs. TOR,W,130,0.535,0.905,0.487,24,42,5,5,11,8.0,1,TOR,1
0022200667,2023-01-17,2022-23,1610612743,DEN,DEN vs. POR,W,122,0.5,0.821,0.344,32,42,8,6,11,9.0,1,POR,1
0022200661,2023-01-16,2022-23,1610612748,MIA,MIA @ ATL,L,113,0.483,0.95,0.258,30,41,10,4,14,-8.0,0,ATL,0
0022200656,2023-01-16,2022-23,1610612738,BOS,BOS @ CHA,W,130,0.494,0.96,0.465,34,47,1,4,11,12.0,0,CHA,1
0022200663,2023-01-16,2022-23,1610612756,PHX,PHX @ MEM,L,106,0.438,0.947,0.303,33,37,4,4,15,-30.0,0,MEM,0
0022200657,2023-01-16,2022-23,1610612749,MIL,MIL vs. IND,W,132,0.527,0.867,0.5,32,41,9,1,13,13.0,1,IND,1
0022200658,2023-01-16,2022-23,1610612739,CLE,CLE vs. NOP,W,113,0.488,0.788,0.321,22,43,5,4,15,10.0,1,NOP,1
0022200662,2023-01-16,2022-23,1610612750,MIN,MIN vs. UTA,L,125,0.455,0.833,0.439,28,41,9,6,5,-1.0,1,UTA,0
0022200659,2023-01-16,2022-23,1610612752,NYK,NYK vs. TOR,L,121,0.424,0.8,0.29,17,54,3,5,11,-2.0,1,TOR,0
0022200654,2023-01-15,2022-23,1610612742,DAL,DAL @ POR,L,123,0.461,0.818,0.333,31,39,3,2,9,-17.0,0,POR,0
0022200653,2023-01-15,2022-23,1610612743,DEN,DEN vs. ORL,W,119,0.539,0.526,0.333,32,41,10,5,15,3.0,1,ORL,1
0022200648,2023-01-15,2022-23,1610612752,NYK,NYK @ DET,W,117,0.455,0.806,0.4,17,52,3,6,6,13.0,0,DET,1
0022200651,2023-01-15,2022-23,1610612760,OKC,OKC @ BKN,W,112,0.444,0.769,0.387,21,50,5,7,8,10.0,0,BKN,1
0022200642,2023-01-14,2022-23,1610612738,BOS,BOS @ CHA,W,122,0.475,0.9,0.358,35,46,8,4,7,16.0,0,CHA,1
0022200645,2023-01-14,2022-23,1610612739,CLE,CLE @ MIN,L,102,0.487,0.87,0.286,24,40,5,2,18,-8.0,0,MIN,0
0022200647,2023-01-14,2022-23,1610612742,DAL,DAL @ POR,L,119,0.524,0.579,0.478,28,25,4,3,10,-17.0,0,POR,0
0022200641,2023-01-14,2022-23,1610612749,MIL,MIL @ MIA,L,95,0.405,0.667,0.396,26,32,7,2,10,-16.0,0,MIA,0
0022200641,2023-01-14,2022-23,1610612748,MIA,MIA vs. MIL,W,111,0.517,0.833,0.5,17,51,9,3,11,16.0,1,MIL,1
0022200645,2023-01-14,2022-23,1610612750,MIN,MIN vs. CLE,W,110,0.563,0.733,0.321,22,31,10,5,13,8.0,1,CLE,1
0022200634,2023-01-13,2022-23,1610612752,NYK,NYK @ WAS,W,112,0.446,0.71,0.276,15,54,3,6,7,4.0,0,WAS,1
0022200636,2023-01-13,2022-23,1610612760,OKC,OKC @ CHI,W,124,0.511,0.864,0.333,22,46,12,6,10,14.0,0,CHI,1
0022200637,2023-01-13,2022-23,1610612750,MIN,MIN vs. PHX,W,121,0.522,0.85,0.357,24,37,13,3,14,5.0,1,PHX,1
0022200637,2023-01-13,2022-23,1610612756,PHX,PHX @ MIN,L,116,0.477,0.833,0.609,28,43,10,3,19,-5.0,0,MIN,0
0022200639,2023-01-13,2022-23,1610612743,DEN,DEN @ LAC,W,115,0.5,0.76,0.424,24,43,7,4,10,12.0,0,LAC,1
0022200630,2023-01-12,2022-23,1610612742,DAL,DAL @ LAL,W,119,0.5,0.529,0.333,25,54,4,9,16,4.0,0,LAL,1
0022200631,2023-01-12,2022-23,1610612739,CLE,CLE @ POR,W,119,0.494,0.774,0.318,28,44,6,1,11,6.0,0,POR,1
0022200628,2023-01-12,2022-23,1610612749,MIL,MIL @ MIA,L,102,0.402,0.667,0.386,20,39,10,2,10,-6.0,0,MIA,0
0022200628,2023-01-12,2022-23,1610612748,MIA,MIA vs. MIL,W,108,0.442,0.938,0.265,22,61,8,1,13,6.0,1,MIL,1
0022200626,2023-01-12,2022-23,1610612760,OKC,OKC @ PHI,W,133,0.512,0.939,0.424,28,39,7,6,11,19.0,0,PHI,1
0022200627,2023-01-12,2022-23,1610612738,BOS,BOS @ BKN,W,109,0.477,0.882,0.333,23,48,4,6,13,11.0,0,BKN,1
0022200618,2023-01-11,2022-23,1610612750,MIN,MIN @ DET,L,118,0.489,0.762,0.485,22,36,7,2,18,-17.0,0,DET,0
0022200624,2023-01-11,2022-23,1610612743,DEN,DEN vs. PHX,W,126,0.565,0.714,0.441,30,38,9,4,10,29.0,1,PHX,1
0022200624,2023-01-11,2022-23,1610612756,PHX,PHX @ DEN,L,97,0.433,0.714,0.281,28,44,4,2,16,-29.0,0,DEN,0
0022200621,2023-01-11,2022-23,1610612738,BOS,BOS vs. NOP,W,125,0.484,0.88,0.341,24,50,7,5,9,11.0,1,NOP,1
0022200620,2023-01-11,2022-23,1610612749,MIL,MIL @ ATL,W,114,0.459,0.545,0.375,28,57,6,4,10,9.0,0,ATL,1
0022200622,2023-01-11,2022-23,1610612752,NYK,NYK vs. IND,W,119,0.452,0.848,0.357,21,50,9,4,12,6.0,1,IND,1
0022200617,2023-01-10,2022-23,1610612742,DAL,DAL @ LAC,L,101,0.435,0.806,0.316,15,32,5,6,11,-12.0,0,LAC,0
0022200614,2023-01-10,2022-23,1610612739,CLE,CLE @ UTA,L,114,0.467,0.833,0.27,18,37,7,7,5,-2.0,0,UTA,0
0022200615,2023-01-10,2022-23,1610612756,PHX,PHX @ GSW,W,125,0.456,0.935,0.452,26,57,5,7,21,12.0,0,GSW,1
0022200611,2023-01-10,2022-23,1610612760,OKC,OKC @ MIA,L,111,0.484,0.667,0.257,27,44,8,3,18,-1.0,0,MIA,0
0022200611,2023-01-10,2022-23,1610612748,MIA,MIA vs. OKC,W,112,0.392,1.0,0.303,18,41,10,4,19,1.0,1,OKC,1
0022200609,2023-01-09,2022-23,1610612743,DEN,DEN vs. LAL,W,122,0.465,0.882,0.357,29,55,7,11,17,13.0,1,LAL,1
0022200607,2023-01-09,2022-23,1610612749,MIL,MIL @ NYK,W,111,0.438,0.778,0.388,27,48,3,5,14,4.0,0,NYK,1
0022200606,2023-01-09,2022-23,1610612738,BOS,BOS vs. CHI,W,107,0.437,0.952,0.268,25,50,2,7,9,8.0,1,CHI,1
0022200607,2023-01-09,2022-23,1610612752,NYK,NYK vs. MIL,L,107,0.38,0.909,0.268,16,48,8,1,7,-4.0,1,MIL,0
0022200603,2023-01-08,2022-23,1610612739,CLE,CLE @ PHX,W,112,0.577,0.647,0.379,29,39,8,5,14,14.0,0,PHX,1
0022200599,2023-01-08,2022-23,1610612748,MIA,MIA vs. BKN,L,101,0.413,0.706,0.371,22,41,8,4,11,-1.0,1,BKN,0
0022200601,2023-01-08,2022-23,1610612750,MIN,MIN @ HOU,W,104,0.475,0.818,0.357,23,44,8,4,17,8.0,0,HOU,1
0022200603,2023-01-08,2022-23,1610612756,PHX,PHX vs. CLE,L,98,0.44,0.909,0.538,22,36,7,2,16,-14.0,1,CLE,0
0022200602,2023-01-08,2022-23,1610612742,DAL,DAL @ OKC,L,109,0.425,0.786,0.359,21,39,3,1,12,-11.0,0,OKC,0
0022200602,2023-01-08,2022-23,1610612760,OKC,OKC vs. DAL,W,120,0.484,0.8,0.429,27,48,5,8,8,11.0,1,DAL,1
0022200593,2023-01-07,2022-23,1610612742,DAL,DAL vs. NOP,W,127,0.568,0.789,0.448,23,39,5,7,17,10.0,1,NOP,1
0022200591,2023-01-07,2022-23,1610612738,BOS,BOS @ SAS,W,121,0.495,0.667,0.441,30,43,6,10,14,5.0,0,SAS,1
0022200587,2023-01-06,2022-23,1610612750,MIN,MIN vs. LAC,W,128,0.568,0.793,0.371,28,45,4,7,19,13.0,1,LAC,1
0022200589,2023-01-06,2022-23,1610612756,PHX,PHX vs. MIA,L,96,0.415,0.88,0.261,22,44,5,2,14,-8.0,1,MIA,0
0022200588,2023-01-06,2022-23,1610612739,CLE,CLE @ DEN,L,108,0.455,0.563,0.385,30,40,7,5,6,-13.0,0,DEN,0
0022200589,2023-01-06,2022-23,1610612748,MIA,MIA @ PHX,W,104,0.423,0.839,0.316,19,37,10,3,12,8.0,0,PHX,1
0022200588,2023-01-06,2022-23,1610612743,DEN,DEN vs. CLE,W,121,0.531,0.783,0.486,28,49,5,4,12,13.0,1,CLE,1
0022200584,2023-01-06,2022-23,1610612760,OKC,OKC vs. WAS,W,127,0.51,0.714,0.459,30,41,9,6,9,17.0,1,WAS,1
0022200583,2023-01-06,2022-23,1610612749,MIL,MIL vs. CHA,L,109,0.44,0.625,0.417,22,45,5,4,16,-29.0,1,CHA,0
0022200582,2023-01-06,2022-23,1610612752,NYK,NYK @ TOR,W,112,0.47,0.692,0.432,19,51,3,4,11,4.0,0,TOR,1
0022200579,2023-01-05,2022-23,1610612743,DEN,DEN vs. LAC,W,122,0.506,0.857,0.389,28,57,6,5,11,31.0,1,LAC,1
0022200577,2023-01-05,2022-23,1610612742,DAL,DAL vs. BOS,L,95,0.378,0.8,0.219,15,42,4,3,11,-29.0,1,BOS,0
0022200577,2023-01-05,2022-23,1610612738,BOS,BOS @ DAL,W,124,0.488,0.839,0.372,29,52,6,8,11,29.0,0,DAL,1
0022200569,2023-01-04,2022-23,1610612749,MIL,MIL @ TOR,W,104,0.398,0.7,0.333,26,73,4,4,25,3.0,0,TOR,1
0022200571,2023-01-04,2022-23,1610612750,MIN,MIN vs. POR,W,113,0.513,0.722,0.375,25,33,8,6,14,7.0,1,POR,1
0022200568,2023-01-04,2022-23,1610612752,NYK,NYK vs. SAS,W,117,0.479,0.654,0.323,16,47,7,6,12,3.0,1,SAS,1
0022200565,2023-01-04,2022-23,1610612739,CLE,CLE vs. PHX,W,90,0.39,0.826,0.306,15,46,9,4,14,2.0,1,PHX,1
0022200566,2023-01-04,2022-23,1610612760,OKC,OKC @ ORL,L,115,0.404,0.903,0.405,23,33,9,3,9,-11.0,0,ORL,0
0022200565,2023-01-04,2022-23,1610612756,PHX,PHX @ CLE,L,88,0.395,0.778,0.357,24,49,8,3,13,-2.0,0,CLE,0
0022200574,2023-01-04,2022-23,1610612748,MIA,MIA @ LAL,L,109,0.453,0.714,0.276,24,43,9,4,13,-3.0,0,LAL,0
0022200561,2023-01-03,2022-23,1610612749,MIL,MIL vs. WAS,W,123,0.48,0.941,0.275,27,49,8,6,12,10.0,1,WAS,1
0022200562,2023-01-03,2022-23,1610612738,BOS,BOS @ OKC,L,117,0.455,0.806,0.3,29,38,4,7,17,-33.0,0,OKC,0
0022200562,2023-01-03,2022-23,1610612760,OKC,OKC vs. BOS,W,150,0.592,0.636,0.5,31,44,14,3,13,33.0,1,BOS,1
0022200552,2023-01-02,2022-23,1610612739,CLE,CLE vs. CHI,W,145,0.522,0.733,0.348,27,47,1,3,10,11.0,1,CHI,1
0022200560,2023-01-02,2022-23,1610612748,MIA,MIA @ LAC,W,110,0.459,0.833,0.333,22,48,7,2,11,10.0,0,LAC,1
0022200550,2023-01-02,2022-23,1610612752,NYK,NYK vs. PHX,W,102,0.486,0.68,0.394,26,45,1,2,7,19.0,1,PHX,1
0022200550,2023-01-02,2022-23,1610612756,PHX,PHX @ NYK,L,83,0.391,0.714,0.27,22,36,4,0,8,-19.0,0,NYK,0
0022200557,2023-01-02,2022-23,1610612750,MIN,MIN vs. DEN,W,124,0.517,0.778,0.361,29,41,7,4,11,13.0,1,DEN,1
0022200557,2023-01-02,2022-23,1610612743,DEN,DEN @ MIN,L,111,0.462,0.8,0.379,27,45,8,1,14,-13.0,0,MIN,0
0022200556,2023-01-02,2022-23,1610612742,DAL,DAL @ HOU,W,111,0.42,0.882,0.302,19,41,8,6,8,5.0,0,HOU,1
0022200549,2023-01-01,2022-23,1610612738,BOS,BOS @ DEN,L,111,0.46,0.815,0.273,30,41,8,3,13,-12.0,0,DEN,0
0022200549,2023-01-01,2022-23,1610612743,DEN,DEN vs. BOS,W,123,0.57,0.889,0.567,31,35,5,4,14,12.0,1,BOS,1
